Year,Month, Day,Hour, GlobHorizRad, DirNormRad,DiffHorizRad, TotalSkyCover, DryBulbTemp, DewPointTemp,RelHumidity,Pressure, WindDir, WindSpeed
6,10,25,13,150,179,23,10,35.1,14.1,27,1008,230,2.8
6,10,25,14,196,272,39,9,36,15.7,29,1007,231,3.7
6,10,25,15,265,461,78,0,36.3,17.2,31,1006,231,4.5
6,10,25,16,90,202,51,0,35.6,16.7,31,1006,232,4.3
6,10,25,17,0,0,0,0,33.7,19.2,41,1006,239,4.4
6,10,25,18,0,0,0,0,31.9,21.5,53,1006,246,3.9
6,10,25,19,0,0,0,0,30.5,22.8,62,1007,251,3.3
6,10,25,20,0,0,0,0,29.2,23.5,70,1008,258,2.7
6,10,25,21,0,0,0,0,28.3,23.8,76,1008,275,2.8
6,10,25,22,0,0,0,0,27.4,24.1,81,1009,283,2.8
6,10,25,23,0,0,0,0,26.8,24.2,85,1009,288,2.5
6,10,26,0,0,0,0,0,26.8,24.2,85,1010,273,1.1
6,10,26,1,0,0,0,10,26.6,24.1,86,1010,263,0.7
6,10,26,2,0,0,0,10,26.5,23.8,84,1011,90,2.7
6,10,26,3,0,0,0,9,26.3,21.7,75,1011,84,4.2
6,10,26,4,0,0,0,10,26.1,20,68,1011,64,6.1
6,10,26,5,0,0,0,10,26.4,18.8,62,1011,54,1.7
6,10,26,6,16,4,12,9,25.8,18.6,63,1011,29,1.2
6,10,26,7,73,146,29,9,25.8,18.5,63,1011,37,1.1
6,10,26,8,183,284,43,9,27.5,18.7,58,1011,42,0.8
6,10,26,9,398,509,69,7,30.8,18.4,46,1010,26,0.8
6,10,26,10,648,741,94,0,33.1,17.7,39,1009,312,0.4
6,10,26,11,702,766,95,0,34.6,17.4,35,1009,255,1
6,10,26,12,684,758,94,0,36,16.5,30,1008,252,2.1
6,10,26,13,596,714,93,0,36.6,16.5,29,1007,249,2.9
6,10,26,14,447,623,89,0,36.4,17,30,1006,255,3.8
6,10,26,15,262,458,78,0,35.9,17.4,32,1006,262,5.3
6,10,26,16,88,195,50,0,34.9,17.3,34,1006,264,4.9
6,10,26,17,0,0,0,0,33.3,17.9,39,1006,259,4.1
6,10,26,18,0,0,0,0,31.7,20,49,1006,257,3.7
6,10,26,19,0,0,0,2,30.8,21.9,58,1007,266,2.8
6,10,26,20,0,0,0,5,30.5,22.3,60,1007,289,2.4
6,10,26,21,0,0,0,8,30.1,22.9,64,1007,274,3.5
6,10,26,22,0,0,0,8,29.5,23.5,69,1007,276,2.8
6,10,26,23,0,0,0,6,29.1,24.1,73,1008,276,2.3
6,10,27,0,0,0,0,3,28.8,24.2,75,1008,282,2.5
6,10,27,1,0,0,0,0,28.4,23.7,75,1008,288,2.7
6,10,27,2,0,0,0,0,27.4,23,76,1008,283,2.6
6,10,27,3,0,0,0,0,26.8,22.6,77,1008,283,2.3
6,10,27,4,0,0,0,0,26.3,22.5,79,1008,287,1.8
6,10,27,5,0,0,0,10,25.7,22.5,82,1008,293,1.2
6,10,27,6,8,2,6,10,25.2,22.6,85,1008,311,1
6,10,27,7,85,171,34,9,25.3,22.4,84,1008,332,1
6,10,27,8,181,281,43,9,27.5,22.4,73,1008,326,0.8
6,10,27,9,306,394,53,8,30.9,21.9,58,1009,294,1.1
6,10,27,10,644,739,94,0,33,19.8,44,1009,273,1.4
6,10,27,11,698,765,95,0,34.9,18.2,36,1008,247,1.3
6,10,27,12,568,631,79,6,36.3,16.6,30,1007,230,2.3
6,10,27,13,578,695,91,4,34.6,18.9,38,1007,228,2.4
6,10,27,14,444,620,88,0,34.8,20.3,41,1006,225,4.1
6,10,27,15,259,454,78,0,33.5,20.8,46,1006,234,4.4
6,10,27,16,30,68,17,10,32.2,17.9,41,1006,175,2.6
6,10,27,17,0,0,0,9,32.3,18,41,1007,187,2.5
6,10,27,18,0,0,0,7,31.9,18.6,44,1007,183,1.7
6,10,27,19,0,0,0,4,31.1,19.3,48,1007,196,1.6
6,10,27,20,0,0,0,3,30.4,20.5,54,1007,230,1.6
6,10,27,21,0,0,0,4,29.6,21.3,60,1008,256,1.6
6,10,27,22,0,0,0,4,28.9,21.7,64,1008,265,1.5
6,10,27,23,0,0,0,7,28.5,21.8,66,1008,289,1.4
6,10,28,0,0,0,0,8,28.3,21.8,67,1008,297,1.1
6,10,28,1,0,0,0,10,27.9,21.7,68,1008,299,0.6
6,10,28,2,0,0,0,10,27.5,21.7,70,1008,8,0.5
6,10,28,3,0,0,0,10,27.2,21.5,70,1008,39,0.7
6,10,28,4,0,0,0,10,26.6,21,70,1008,45,0.9
6,10,28,5,0,0,0,10,26,20,69,1007,32,1.5
6,10,28,6,7,2,5,10,25.7,18.8,65,1007,22,1.9
6,10,28,7,41,81,17,10,25.9,17.6,59,1007,22,2.2
6,10,28,8,87,135,21,10,27.1,16.5,51,1007,24,2.6
6,10,28,9,130,167,23,10,29.3,15.4,42,1007,32,3.1
6,10,28,10,160,184,23,10,31.5,14.4,34,1007,53,3.1
6,10,28,11,174,190,24,10,33.8,10.7,23,1007,78,2.2
6,10,28,12,348,388,49,9,35.3,8.8,19,1006,119,0.9
6,10,28,13,540,653,85,5,36.6,9.6,18,1005,155,2
6,10,28,14,110,154,22,10,35.9,11.1,21,1004,133,2.5
6,10,28,15,64,113,19,10,34.7,13.1,26,1005,118,1.4
6,10,28,16,21,47,12,10,33.6,13.6,29,1006,79,2.3
6,10,28,17,0,0,0,10,32.7,14,31,1005,166,0.8
6,10,28,18,0,0,0,10,31.8,15.6,37,1006,286,1.1
6,10,28,19,0,0,0,10,30.9,17.4,43,1007,293,0.6
6,10,28,20,0,0,0,8,30.1,18.4,48,1007,10,0.3
6,10,28,21,0,0,0,10,29.5,19,52,1007,48,0.8
6,10,28,22,0,0,0,10,29.1,19.4,55,1008,33,0.5
6,10,28,23,0,0,0,10,28.7,19.8,58,1008,343,1.7
6,10,29,0,0,0,0,6,28.4,20.3,60,1008,347,2.2
6,10,29,1,0,0,0,4,27.7,20,62,1009,2,1.9
6,10,29,2,0,0,0,3,27.2,19.4,61,1009,357,2.2
6,10,29,3,0,0,0,3,26.8,18.8,60,1009,8,2.3
6,10,29,4,0,0,0,2,26.4,18.1,59,1009,30,2.6
6,10,29,5,0,0,0,1,26,16.9,56,1009,44,3.5
6,10,29,6,29,7,21,0,25.2,15.1,53,1009,44,4.1
6,10,29,7,161,324,66,0,26,14,47,1009,49,4.1
6,10,29,8,347,543,84,0,29.6,11.5,32,1009,59,5.2
6,10,29,9,516,668,91,0,31.5,9.9,25,1009,61,4.4
6,10,29,10,636,736,94,0,33,9.1,22,1008,68,3.5
6,10,29,11,690,762,95,0,34.2,8,19,1007,82,2.6
6,10,29,12,672,753,94,0,35.2,7.3,17,1007,94,2.4
6,10,29,13,584,708,93,0,35.9,7.4,16,1006,114,2.6
6,10,29,14,436,616,88,0,36.2,7.5,16,1005,135,3
6,10,29,15,253,449,77,0,35.9,7.5,17,1005,134,3.6
6,10,29,16,83,189,48,0,35.1,12.6,25,1005,120,2.3
6,10,29,17,0,0,0,0,33.6,12.5,27,1005,136,2.2
6,10,29,18,0,0,0,0,31.8,12.5,30,1005,137,2.3
6,10,29,19,0,0,0,0,31.1,12.8,32,1005,134,1.5
6,10,29,20,0,0,0,2,30.7,13.2,33,1006,151,0.2
6,10,29,21,0,0,0,4,30.1,13.4,35,1006,322,1
6,10,29,22,0,0,0,4,29.5,13.5,36,1006,324,1.6
6,10,29,23,0,0,0,2,29,13.5,37,1007,329,1.9
6,10,30,0,0,0,0,1,28.5,13.5,39,1007,341,2
6,10,30,1,0,0,0,1,28.1,13.6,40,1007,353,1.8
6,10,30,2,0,0,0,2,27.9,13.9,41,1008,3,1.6
6,10,30,3,0,0,0,0,26.6,14,45,1008,3,1.8
6,10,30,4,0,0,0,0,25.2,14.2,49,1009,13,2
6,10,30,5,0,0,0,0,25,14.3,51,1009,30,2.1
6,10,30,6,28,7,21,0,24.5,14.5,53,1010,37,2
6,10,30,7,159,320,66,0,25.4,14.6,50,1010,48,1.8
6,10,30,8,344,540,84,0,28.6,14.7,42,1010,58,1.7
6,10,30,9,513,667,91,0,31.5,12.8,31,1009,71,1.8
6,10,30,10,633,734,94,0,33.4,10.1,23,1009,70,1.1
6,10,30,11,686,760,95,0,34.9,8.3,19,1008,98,0.7
6,10,30,12,668,752,94,0,35.9,8.9,18,1007,176,0.8
6,10,30,13,580,706,93,0,36.7,9.5,18,1006,206,2.1
6,10,30,14,433,614,88,0,36.9,10,19,1005,214,4.1
6,10,30,15,250,445,77,1,35.8,11.5,22,1005,225,4.6
6,10,30,16,81,181,48,1,34.1,13.5,28,1005,228,4.6
6,10,30,17,0,0,0,0,32.5,15.6,35,1005,226,4
6,10,30,18,0,0,0,0,30.8,18.3,46,1006,229,3.3
6,10,30,19,0,0,0,0,29.5,20.2,56,1006,233,2.9
6,10,30,20,0,0,0,0,28.4,21.4,65,1007,239,2.6
6,10,30,21,0,0,0,0,27.9,22.3,71,1007,252,2.6
6,10,30,22,0,0,0,0,27.2,22.6,75,1007,258,1.8
6,10,30,23,0,0,0,0,26.5,22.6,78,1008,266,1.1
6,10,31,0,0,0,0,0,25.6,22.3,81,1008,279,1
6,10,31,1,0,0,0,0,24.5,22,86,1009,298,1
6,10,31,2,0,0,0,0,23.6,21.6,88,1009,314,1
6,10,31,3,0,0,0,0,23.2,21.1,88,1010,330,1
6,10,31,4,0,0,0,0,22.4,20.6,89,1010,345,1.1
6,10,31,5,0,0,0,0,21.7,20.1,90,1010,358,1.2
6,10,31,6,27,7,20,0,21,19.6,91,1010,6,1.3
6,10,31,7,157,317,65,0,22.9,19.5,81,1010,8,1
6,10,31,8,341,537,84,0,27,19.2,61,1010,353,0.7
6,10,31,9,509,664,91,0,30.8,15.7,39,1009,282,1.3
6,10,31,10,629,732,94,0,32.9,13.8,30,1009,248,1.3
6,10,31,11,682,758,95,0,34.8,12.2,24,1008,233,2.3
6,10,31,12,664,750,94,0,35.9,10.6,21,1008,237,3.3
6,10,31,13,576,705,93,0,36.4,10.2,19,1007,232,4.3
6,10,31,14,429,611,88,0,36.4,10.7,20,1006,232,6.1
6,10,31,15,247,441,77,0,35.6,12.2,23,1006,229,7.5
6,10,31,16,80,178,47,0,33.8,14.4,30,1006,224,7.6
6,10,31,17,0,0,0,0,31.7,15.1,36,1007,226,6
6,10,31,18,0,0,0,0,30.2,19.1,50,1008,230,4.7
6,10,31,19,0,0,0,1,29.4,20.7,58,1008,233,3.3
6,10,31,20,0,0,0,6,28.7,21.1,62,1008,245,2.7
6,10,31,21,0,0,0,10,28.2,21.2,65,1009,263,2.2
6,10,31,22,0,0,0,8,27.9,21,65,1009,282,2
6,10,31,23,0,0,0,0,27.1,20.9,68,1009,296,2
6,11,1,0,0,0,0,0,24.9,20.8,77,1008,315,2.1
6,11,1,1,0,0,0,0,23.8,20.8,82,1008,330,2.1
6,11,1,2,0,0,0,0,23.2,20.8,86,1008,338,1.5
6,11,1,3,0,0,0,0,22.8,20.7,87,1008,344,1.6
6,11,1,4,0,0,0,0,22.5,20.5,88,1007,346,1.6
6,11,1,5,0,0,0,0,22.1,20.1,88,1007,337,1.4
6,11,1,6,26,7,19,0,21.5,19.6,88,1007,340,1.4
6,11,1,7,154,313,65,0,22.8,19.6,81,1007,2,1
6,11,1,8,338,535,83,0,26.7,18.9,61,1007,19,0.6
6,11,1,9,453,592,81,6,30.6,16.7,42,1007,352,0.3
6,11,1,10,560,654,84,6,32.5,14.8,33,1007,205,0.5
6,11,1,11,679,757,95,0,34.5,13.7,27,1007,182,1
6,11,1,12,660,748,94,0,36,12.7,23,1006,204,1.8
6,11,1,13,573,703,93,0,36.4,12.6,23,1005,213,3.1
6,11,1,14,426,609,88,0,36,12.9,24,1004,213,4.2
6,11,1,15,244,439,76,0,34.9,13.6,27,1004,213,4
6,11,1,16,77,175,46,2,33.5,14.9,31,1004,214,3.6
6,11,1,17,0,0,0,5,31.8,17,40,1004,216,2.6
6,11,1,18,0,0,0,9,30.6,18.8,48,1004,214,1
6,11,1,19,0,0,0,10,29.6,19.2,52,1005,345,0.9
6,11,1,20,0,0,0,7,28.9,18.9,54,1005,14,1.2
6,11,1,21,0,0,0,4,28.5,18.9,55,1006,297,0.7
6,11,1,22,0,0,0,1,27.7,19.2,59,1006,346,0.7
6,11,1,23,0,0,0,1,27,19.2,61,1007,7,0.8
6,11,2,0,0,0,0,0,26.2,19.2,64,1007,4,0.9
6,11,2,1,0,0,0,2,25.3,18.8,67,1007,35,1
6,11,2,2,0,0,0,0,24.7,18.1,66,1007,33,1.2
6,11,2,3,0,0,0,2,24.2,17.1,64,1007,32,2.1
6,11,2,4,0,0,0,2,23.9,15.7,59,1007,34,2.1
6,11,2,5,0,0,0,0,23.2,14.9,59,1007,25,2.6
6,11,2,6,25,6,18,0,22.2,14.2,60,1007,27,2.8
6,11,2,7,152,309,65,0,22.5,13.8,57,1007,34,2.5
6,11,2,8,334,532,83,0,26.2,13.7,45,1007,39,2.2
6,11,2,9,502,660,91,0,30.2,12.9,33,1007,49,2.5
6,11,2,10,621,728,94,0,32.1,12,28,1006,68,2
6,11,2,11,675,755,95,0,33.6,11.1,24,1006,91,1.5
6,11,2,12,657,746,94,0,34.7,10.1,21,1006,117,1.4
6,11,2,13,569,701,93,0,36.2,9.2,18,1006,162,2
6,11,2,14,422,607,88,0,37,8.7,17,1005,184,3.8
6,11,2,15,60,108,19,10,35.4,10.2,21,1005,209,3.7
6,11,2,16,19,8,12,10,34.2,8.5,20,1007,216,4.5
6,11,2,17,0,0,0,9,32.6,11.9,27,1007,219,3.3
6,11,2,18,0,0,0,0,29.5,15,40,1008,227,2.6
6,11,2,19,0,0,0,0,28.3,17,49,1008,234,1.5
6,11,2,20,0,0,0,0,27.4,17.8,55,1008,248,0.5
6,11,2,21,0,0,0,0,26.7,17.9,57,1008,351,0.3
6,11,2,22,0,0,0,0,25.6,17.5,60,1008,19,0.8
6,11,2,23,0,0,0,0,24.5,16.6,60,1008,26,1.3
6,11,3,0,0,0,0,0,23.7,14.9,57,1008,20,2.1
6,11,3,1,0,0,0,0,23.1,12.7,51,1009,21,2.5
6,11,3,2,0,0,0,0,22.4,10.8,47,1009,28,2.7
6,11,3,3,0,0,0,0,21.8,9.5,45,1009,28,2.9
6,11,3,4,0,0,0,0,21.2,9.4,46,1010,28,3
6,11,3,5,0,0,0,0,20.4,9.7,50,1010,33,3.2
6,11,3,6,24,6,18,0,19.9,9.9,52,1010,39,3.3
6,11,3,7,150,304,64,0,22.2,9.9,45,1010,42,2.7
6,11,3,8,331,529,83,0,27.3,9.8,32,1010,45,2.5
6,11,3,9,498,658,91,0,31.1,9,24,1009,61,2.5
6,11,3,10,617,726,94,0,33.2,8,20,1009,78,2.2
6,11,3,11,671,753,95,0,34.8,6.7,17,1009,81,2.6
6,11,3,12,653,744,94,0,35.9,5.9,15,1008,83,2.8
6,11,3,13,565,700,93,0,36.4,6,15,1007,93,3.1
6,11,3,14,419,603,88,0,36.4,5.8,14,1007,111,3.4
6,11,3,15,239,433,76,0,35.6,5.1,14,1007,116,4.2
6,11,3,16,75,29,46,0,34.5,4.3,14,1007,129,4.5
6,11,3,17,0,0,0,0,31.7,3.9,17,1007,134,3.5
6,11,3,18,0,0,0,0,29.2,4,19,1008,117,3
6,11,3,19,0,0,0,0,28.4,3.9,20,1008,103,2.1
6,11,3,20,0,0,0,0,27.7,4,21,1008,93,1.3
6,11,3,21,0,0,0,0,26.9,4.3,23,1009,77,0.8
6,11,3,22,0,0,0,0,26.2,4.6,24,1009,34,0.7
6,11,3,23,0,0,0,0,25.5,4.8,26,1009,1,1.3
6,11,4,0,0,0,0,0,24.2,4.7,28,1010,352,2.1
6,11,4,1,0,0,0,0,23.2,4.2,28,1010,2,2.2
6,11,4,2,0,0,0,0,22.1,3.7,29,1010,10,2.4
6,11,4,3,0,0,0,0,21.2,3.2,30,1010,12,2.7
6,11,4,4,0,0,0,0,21.1,3.3,30,1011,17,2.6
6,11,4,5,0,0,0,0,21.2,3.8,31,1011,28,2.2
6,11,4,6,23,6,17,0,20,4.3,35,1011,36,2.7
6,11,4,7,147,300,64,0,20.9,4.9,34,1011,33,2.6
6,11,4,8,328,526,83,0,26.5,5.7,26,1011,38,1.9
6,11,4,9,495,655,91,0,30.7,5.5,20,1010,51,2
6,11,4,10,613,725,94,0,32.4,3.4,15,1010,59,2.1
6,11,4,11,667,751,95,0,34,1.9,13,1009,73,2.2
6,11,4,12,649,743,94,0,35.4,2,12,1008,101,1.7
6,11,4,13,562,697,92,0,36.3,2.6,11,1007,139,1.9
6,11,4,14,416,601,88,0,36.3,3.2,12,1007,167,2.8
6,11,4,15,237,431,76,0,35.6,3.8,13,1007,180,3.5
6,11,4,16,74,28,45,0,34,10.1,22,1007,181,3.9
6,11,4,17,0,0,0,0,31.5,11.3,28,1007,188,2.8
6,11,4,18,0,0,0,0,29.4,13.4,36,1008,200,2
6,11,4,19,0,0,0,0,28,15,44,1008,203,1
6,11,4,20,0,0,0,0,27,15.9,50,1008,166,0.3
6,11,4,21,0,0,0,0,26.1,16.4,54,1009,92,0.2
6,11,4,22,0,0,0,0,25.2,16.7,58,1009,49,0.4
6,11,4,23,0,0,0,0,24.3,16.7,62,1009,41,0.6
6,11,5,0,0,0,0,0,23.7,16.5,63,1010,43,0.8
6,11,5,1,0,0,0,0,23.1,15.9,63,1010,33,1.2
6,11,5,2,0,0,0,0,22.6,15.1,62,1011,41,1.4
6,11,5,3,0,0,0,0,22.4,14.2,59,1011,55,1.5
6,11,5,4,0,0,0,0,21.9,13.2,57,1012,59,1.7
6,11,5,5,0,0,0,0,21.4,12.3,55,1013,60,1.9
6,11,5,6,22,5,16,0,21.3,11.4,52,1013,59,1.9
6,11,5,7,145,300,64,0,21.6,10.8,49,1013,54,1.8
6,11,5,8,325,523,83,0,25.8,10.1,36,1012,52,1.4
6,11,5,9,491,652,90,0,29.9,9.2,27,1011,43,1.1
6,11,5,10,609,723,94,0,30.8,8.2,24,1011,8,0.2
6,11,5,11,663,749,95,0,32.8,7.6,20,1010,238,0.4
6,11,5,12,645,742,94,0,34.8,7,17,1008,206,1.4
6,11,5,13,558,696,92,0,35.6,7.3,17,1007,217,3
6,11,5,14,413,599,88,0,35.6,8,18,1006,228,4.9
6,11,5,15,234,429,75,0,34.8,9.1,20,1006,235,5.7
6,11,5,16,72,27,45,0,33,10,23,1006,238,5.6
6,11,5,17,0,0,0,0,30.3,12,31,1006,237,3.6
6,11,5,18,0,0,0,0,28.4,15.1,43,1007,241,3.1
6,11,5,19,0,0,0,0,26.9,17.4,55,1007,247,2.8
6,11,5,20,0,0,0,0,25.9,18.8,64,1007,249,2.5
6,11,5,21,0,0,0,0,25.2,19.5,70,1008,252,2.1
6,11,5,22,0,0,0,0,24.6,20,75,1008,265,1.5
6,11,5,23,0,0,0,0,24.4,20.2,76,1008,281,1
6,11,6,0,0,0,0,3,23.6,20.1,80,1009,306,0.7
6,11,6,1,0,0,0,3,22.9,20,83,1009,338,0.6
6,11,6,2,0,0,0,3,22.6,19.8,84,1009,2,0.6
6,11,6,3,0,0,0,4,21.8,19.7,87,1009,26,0.7
6,11,6,4,0,0,0,4,21.1,19.4,90,1009,40,0.9
6,11,6,5,0,0,0,3,20.9,19.2,89,1009,48,1.1
6,11,6,6,20,5,15,4,20.9,18.9,88,1009,50,1.3
6,11,6,7,137,281,61,4,21.6,18.8,84,1009,50,1.2
6,11,6,8,322,520,82,0,25.9,18.7,64,1009,53,0.8
6,11,6,9,487,651,90,0,29.5,18.5,50,1008,275,0.9
6,11,6,10,606,721,94,0,31.4,17.6,43,1008,255,1.4
6,11,6,11,659,748,95,0,33.2,17.5,38,1007,248,2.6
6,11,6,12,641,740,94,0,33.9,16.3,34,1007,252,3.8
6,11,6,13,554,694,92,0,33.8,16,33,1006,254,4.3
6,11,6,14,410,597,87,0,33.6,15,32,1005,253,5
6,11,6,15,232,424,75,0,33,13.6,30,1005,248,5.1
6,11,6,16,64,24,40,5,31.3,16.8,41,1005,232,5
6,11,6,17,0,0,0,3,29.6,18.4,50,1005,228,4.4
6,11,6,18,0,0,0,0,28.8,19.4,56,1005,226,4.2
6,11,6,19,0,0,0,0,28.3,19.3,57,1005,231,3.9
6,11,6,20,0,0,0,0,27.6,19.2,59,1006,239,3.8
6,11,6,21,0,0,0,0,27.4,18.8,58,1006,247,3.9
6,11,6,22,0,0,0,2,27,18.7,59,1006,253,3.5
6,11,6,23,0,0,0,6,26.7,18.8,61,1007,258,3.1
6,11,7,0,0,0,0,8,26.4,18.9,62,1007,267,2.8
6,11,7,1,0,0,0,8,26.1,19.2,65,1007,276,2.5
6,11,7,2,0,0,0,9,26.1,19.6,66,1007,269,2.5
6,11,7,3,0,0,0,9,26.1,20,68,1007,272,2.4
6,11,7,4,0,0,0,10,26.1,20.5,70,1007,278,2
6,11,7,5,0,0,0,10,26.1,21.1,73,1007,296,1.9
6,11,7,6,5,1,4,10,26.1,21.8,76,1007,309,2
6,11,7,7,35,71,16,10,26,22.1,78,1007,286,1.8
6,11,7,8,111,179,29,10,26.6,22,75,1007,314,1.9
6,11,7,9,386,518,72,7,27.8,21.9,69,1007,257,2.3
6,11,7,10,539,644,84,6,29.7,21.6,61,1006,255,2.7
6,11,7,11,640,730,92,4,30.2,21.2,57,1005,247,4.5
6,11,7,12,628,727,93,3,30.9,21.1,55,1005,237,4.2
6,11,7,13,548,688,92,2,30.9,21.7,57,1004,249,4
6,11,7,14,400,585,86,3,30.4,22,60,1003,221,4.1
6,11,7,15,224,413,73,4,29.5,22.1,63,1004,223,3.6
6,11,7,16,67,25,42,4,28.8,22.5,68,1004,215,3.9
6,11,7,17,0,0,0,5,28.6,23.6,73,1004,219,3.7
6,11,7,18,0,0,0,6,28.2,24.2,78,1005,228,4.3
6,11,7,19,0,0,0,4,27.8,24.2,80,1005,236,3.5
6,11,7,20,0,0,0,3,27.3,24.1,82,1006,249,2.6
6,11,7,21,0,0,0,0,26.9,23.7,82,1006,262,2.5
6,11,7,22,0,0,0,0,26.1,23.5,85,1007,267,2.6
6,11,7,23,0,0,0,0,25.6,23.2,86,1007,272,2.7
6,11,8,0,0,0,0,0,25.2,22.7,85,1008,282,2.4
6,11,8,1,0,0,0,0,25,22,83,1008,295,1.8
6,11,8,2,0,0,0,0,24.8,21.3,80,1008,318,1.4
6,11,8,3,0,0,0,0,24.2,20.8,81,1009,348,1.4
6,11,8,4,0,0,0,0,23.9,20.3,79,1010,8,1.4
6,11,8,5,0,0,0,0,23.2,19.3,78,1010,20,1.4
6,11,8,6,19,5,14,0,22.6,18.5,77,1010,27,1.4
6,11,8,7,138,287,62,0,23.3,18.1,72,1011,33,1.2
6,11,8,8,315,514,82,0,26.3,17.4,57,1010,39,1
6,11,8,9,480,647,90,0,28.8,12.8,36,1010,40,0.9
6,11,8,10,598,716,93,0,30.7,12.6,32,1009,311,0.1
6,11,8,11,651,745,95,0,32.3,12.8,29,1009,225,0.9
6,11,8,12,634,737,94,0,33.3,13.4,29,1008,216,1.7
6,11,8,13,548,690,92,0,34.3,13.8,28,1007,208,3.1
6,11,8,14,404,592,87,0,34.4,14.6,29,1006,201,4.1
6,11,8,15,213,394,70,5,32.8,16.1,35,1007,200,4.1
6,11,8,16,61,23,39,6,29.6,21.6,61,1007,196,3.2
6,11,8,17,0,0,0,4,28.9,22.7,68,1007,216,3
6,11,8,18,0,0,0,0,28.6,23.9,75,1007,226,3.2
6,11,8,19,0,0,0,3,28.4,25.1,82,1008,220,2.8
6,11,8,20,0,0,0,2,28.1,25.7,86,1008,229,2.1
6,11,8,21,0,0,0,2,27.5,25,86,1009,235,1.3
6,11,8,22,0,0,0,2,27.4,25.1,86,1009,280,1.8
6,11,8,23,0,0,0,4,27,24.6,86,1009,301,1
6,11,9,0,0,0,0,5,27,24.4,85,1010,310,0.9
6,11,9,1,0,0,0,4,26.4,22.9,80,1010,337,1.6
6,11,9,2,0,0,0,4,26.3,23,82,1010,340,0.6
6,11,9,3,0,0,0,0,26.2,22.4,79,1011,342,1.3
6,11,9,4,0,0,0,2,25.5,22,80,1012,43,0.8
6,11,9,5,0,0,0,0,24.9,21.4,80,1012,57,1
6,11,9,6,18,4,13,0,24.3,20.4,78,1012,51,0.5
6,11,9,7,136,282,62,0,24.2,19.5,74,1013,41,0.7
6,11,9,8,312,510,82,0,26.8,17.7,56,1013,40,1.1
6,11,9,9,476,643,90,0,29.5,13.7,37,1012,35,1.2
6,11,9,10,594,716,93,0,31.3,12.6,31,1012,36,0.7
6,11,9,11,648,743,94,0,32.4,11.4,27,1012,114,0.3
6,11,9,12,630,735,94,0,33.7,11.3,25,1011,171,1.3
6,11,9,13,544,689,92,0,34.7,9.5,20,1011,179,2.9
6,11,9,14,401,592,87,0,34.8,9,20,1010,191,5
6,11,9,15,225,416,74,0,34.2,9.5,21,1010,201,5.5
6,11,9,16,67,25,43,0,33,10.9,25,1010,209,5.3
6,11,9,17,0,0,0,0,30.7,12.8,32,1010,219,4.2
6,11,9,18,0,0,0,0,29.2,15.1,41,1011,233,3.4
6,11,9,19,0,0,0,0,28.1,16.9,50,1011,247,2.2
6,11,9,20,0,0,0,0,27.2,17.8,55,1012,273,1.1
6,11,9,21,0,0,0,0,26.3,18,59,1012,315,0.8
6,11,9,22,0,0,0,0,25.2,18,63,1012,346,0.9
6,11,9,23,0,0,0,0,24,17.8,68,1012,4,1.1
6,11,10,0,0,0,0,0,23.4,17.5,69,1012,15,1.2
6,11,10,1,0,0,0,0,23,17.1,69,1012,24,1.2
6,11,10,2,0,0,0,0,22.5,16.7,69,1013,30,1.2
6,11,10,3,0,0,0,0,22.2,16.2,68,1013,33,1.3
6,11,10,4,0,0,0,0,21.4,15.5,68,1013,33,1.5
6,11,10,5,0,0,0,0,20.7,14.6,67,1014,32,1.9
6,11,10,6,17,4,13,0,20.6,13.4,63,1014,34,2.6
6,11,10,7,133,278,61,0,21.5,12.6,56,1014,36,2.4
6,11,10,8,309,507,82,0,25,11.9,43,1013,38,1.9
6,11,10,9,473,642,90,0,28.8,11.8,34,1013,45,1.8
6,11,10,10,590,713,93,0,31.6,10.7,27,1013,49,1.4
6,11,10,11,644,741,94,0,32.8,8.7,22,1012,77,0.8
6,11,10,12,627,734,94,0,34.3,8,19,1012,155,0.8
6,11,10,13,541,687,92,0,35.4,7.7,17,1010,190,2.5
6,11,10,14,398,589,87,0,35.8,7.8,17,1009,199,4.3
6,11,10,15,222,414,74,0,35.4,8.5,18,1009,209,5.1
6,11,10,16,66,24,42,0,34.7,10.3,22,1008,200,3.7
6,11,10,17,0,0,0,0,32.4,11.5,27,1008,195,3.1
6,11,10,18,0,0,0,0,30.5,13.4,34,1008,201,2.6
6,11,10,19,0,0,0,0,28.9,15.2,42,1009,222,1.7
6,11,10,20,0,0,0,0,27.6,16.4,49,1009,245,0.9
6,11,10,21,0,0,0,0,26.3,17,55,1010,281,0.5
6,11,10,22,0,0,0,0,24.9,17.1,61,1010,333,0.6
6,11,10,23,0,0,0,2,24.5,17.2,63,1011,346,0.9
6,11,11,0,0,0,0,0,23.7,17.4,67,1011,350,1.8
6,11,11,1,0,0,0,0,22.7,17.5,72,1012,351,2.6
6,11,11,2,0,0,0,0,21.9,17.1,73,1012,355,3
6,11,11,3,0,0,0,0,21.1,15.7,71,1012,357,2.8
6,11,11,4,0,0,0,0,20.3,14.1,67,1012,360,2.4
6,11,11,5,0,0,0,0,19.6,12.5,63,1012,3,2
6,11,11,6,16,4,12,0,19.1,11.3,60,1012,5,1.4
6,11,11,7,131,273,61,1,20.6,10.7,52,1012,2,0.9
6,11,11,8,306,504,81,0,24.3,9.8,39,1012,350,1
